ID;Название;Статус;Стартовая;Текущая;Ставок;Категория;Картинки
37242;Складень всем скорбящим в радость;ENDED;2500.00;0.00;0;Христианская металлопластика 14-19вв;[]
37244;серебрушки;ENDED;150.00;0.00;0;Восточные;[]
37245;Ложечка царизм;ENDED;300.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37246;Вилка промтехсвязь;ENDED;200.00;0.00;0;Остальное;[]
37247; Амулет \&quot;лягушка\&quot; -З.О.;ENDED;300.00;1650.00;14;Металлопластика средневековая,  восточные предметы до 1917г;[]
37248;Перстень 5-4 в. до н. э;ENDED;1500.00;3600.00;10;Перстни и кольца;[]
37249; Пулевидный наконечник;ENDED;150.00;0.00;0;Металлопластика античная;[]
37250;Восток разное.;ENDED;300.00;300.00;1;Восточные;[]
37251;Серебро,биллон.;ENDED;300.00;300.00;1;Восточные;[]
37253;Надчеканы -разные.;ENDED;500.00;0.00;0;Восточные;[]
37255;Шади бег,Шахр азак.;ENDED;400.00;0.00;0;Восточные;[]
37256;Два перстня с утратами;ENDED;100.00;134.00;3;Перстни и кольца;[]
37257;250 рублей 1919 &#40;2 шт&#41;;ENDED;500.00;500.00;1;Боны (облигации, ценные бумаги);[]
37258;100 рублей 1918 года №1;ENDED;250.00;0.00;0;Боны (облигации, ценные бумаги);[]
37259;100 рублей 1918 года №2;ENDED;250.00;0.00;0;Боны (облигации, ценные бумаги);[]
37260;1 рубль 1898 года;ENDED;150.00;0.00;0;Боны (облигации, ценные бумаги);[]
37261;Рубль 1898 года №2;ENDED;200.00;0.00;0;Боны (облигации, ценные бумаги);[]
37263;1000 рублей 1918;ENDED;150.00;0.00;0;Боны (облигации, ценные бумаги);[]
37264;Керенки 3 шт;ENDED;200.00;200.00;1;Боны (облигации, ценные бумаги);[]
37265;3 рубля 1905 года;ENDED;150.00;0.00;0;Боны (облигации, ценные бумаги);[]
37266;5 рублей 1909 года;ENDED;150.00;0.00;0;Боны (облигации, ценные бумаги);[]
37267;10 рублей 1909 года №1;ENDED;150.00;0.00;0;Боны (облигации, ценные бумаги);[]
37268;10 рублей 1909 года №2;ENDED;150.00;0.00;0;Боны (облигации, ценные бумаги);[]
37269;Золотое Кольцо 92 пробы &#40;годовик&#41;;ENDED;9000.00;0.00;0;Перстни и кольца;[]
37270;Токта Н.Д.;ENDED;1500.00;0.00;0;Восточные;[]
37271;5 коп 1757г. Облачник;ENDED;1890.00;1890.00;1;Имперские (Россия);[]
37272;5 коп 1826 г.;ENDED;1750.00;0.00;0;Имперские (Россия);[]
37274;Фоллис Константин X;ENDED;1000.00;1000.00;1;Античные монеты;[]
37275; Пулад белед Сарай;ENDED;300.00;0.00;0;Восточные;[]
37276;Два аспра;ENDED;250.00;0.00;0;Восточные;[]
37277;Перстни 7 шт.;ENDED;2000.00;0.00;0;Перстни и кольца;[]
37278;Пуговица № 17 Сардиния;ENDED;500.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37279;Знак Зуавы;ENDED;500.00;500.00;1;Всё по Крымской Войне 1853-1856гг;[]
37280;Литая монета Херсона правления Льва VI и Александра;ENDED;500.00;1100.00;7;Античные монеты;[]
37281;Херсонес;ENDED;3000.00;3657.00;5;Античные монеты;[]
37282;Пул очковидная тамга. &#40;Ал-Джедид&#41;;ENDED;500.00;726.00;8;Восточные;[]
37284;Менгу-Тимур;ENDED;5000.00;0.00;0;Восточные;[]
37285;Токтамыш с калимой Азак. 794г.х.;ENDED;1.00;205.00;15;Восточные;[]
37286;Шадибек Орда ал-Джадида;ENDED;1.00;50.00;4;Восточные;[]
37287;Крест.;ENDED;6000.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37289;ВИЗАНТИЯ;ENDED;160.00;0.00;0;Античные монеты;[]
37290;ГРЕЦИЯ;ENDED;120.00;0.00;0;Античные монеты;[]
37291;РИМ;ENDED;180.00;0.00;0;Античные монеты;[]
37293;ВИЗАНТИЯ, ПОДРАЖАНИЕ ФОЛЛИСУ-?;ENDED;150.00;0.00;0;Античные монеты;[]
37294;Йармак Токты;ENDED;2500.00;0.00;0;Восточные;[]
37295;Акче Менгли 907, 909 г.х.;ENDED;200.00;0.00;0;Восточные;[]
37296;Елочная редкая игрушка;ENDED;1000.00;0.00;0;Игрушки (солдатики, машинки, пистолеты, автоматы, куклы и проч.);[]
37297;8 монет;ENDED;200.00;580.00;19;Восточные;[]
37298;набор кофейных ложек 875 проба эмаль;ENDED;6000.00;0.00;0;Столовое серебро, ювелирные изделия (из драгметаллов);[]
37299;Чемпион Москвы 1955 года;ENDED;5000.00;0.00;0;Фалеристика СССР;[]
37300;Коллегия Судей по Спорту 3;ENDED;200.00;0.00;0;Фалеристика СССР;[]
37301;Олимпийский Мишка с раскраской;ENDED;2300.00;0.00;0;Керамика, фарфор, стекло (предметы декоративно-прикладного искусства, посуда);[]
37302;Знаки и др.;ENDED;400.00;0.00;0;Остальное;[]
37303;2 гривны Украина;ENDED;250.00;0.00;0;Монеты мира (современные);[]
37304;2 гривны Украина спорт;ENDED;250.00;0.00;0;Монеты мира (современные);[]
37305;Ромб;ENDED;500.00;0.00;0;Фалеристика СССР;[]
37306;Крест в круге.;ENDED;300.00;300.00;1;Христианская металлопластика 14-19вв;[]
37307;железный сосуд. &#40;кугман?&#41;;ENDED;300.00;300.00;1;Металлопластика средневековая,  восточные предметы до 1917г;[]
37308;Мон К.Х.&#40;1&#41;;ENDED;100.00;0.00;0;Восточные;[]
37309;2 копейки 1801 года ЕМ;ENDED;220.00;0.00;0;Имперские (Россия);[]
37310;2 копейки 1801 года;ENDED;150.00;0.00;0;Имперские (Россия);[]
37311;2 копейки 1801 года ЕМ;ENDED;500.00;500.00;1;Имперские (Россия);[]
37312;1 копейка 1800 ЕМ;ENDED;350.00;0.00;0;Имперские (Россия);[]
37313;1 копейка 1801 года ЕМ;ENDED;350.00;350.00;1;Имперские (Россия);[]
37314;2 копейки 1758 отличный рыльеф;ENDED;800.00;0.00;0;Имперские (Россия);[]
37315;2 копейки 1765 года ПЕРЕЧЕКАН;ENDED;1500.00;0.00;0;Имперские (Россия);[]
37316;2 копейки 1789 года;ENDED;500.00;0.00;0;Имперские (Россия);[]
37317;2 копейки 1761 года;ENDED;300.00;0.00;0;Имперские (Россия);[]
37319;2 копейки 1757 перечекан с облачной копейки;ENDED;1000.00;0.00;0;Имперские (Россия);[]
37320;Кирасиры №9;ENDED;500.00;2000.00;21;Всё по Крымской Войне 1853-1856гг;[]
37321;Британия 79-й полк;ENDED;400.00;400.00;1;Всё по Крымской Войне 1853-1856гг;[]
37322;Британия 79-й полк &#40;2&#41;;ENDED;400.00;425.00;3;Всё по Крымской Войне 1853-1856гг;[]
37323;Британия 95-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37324;Франция. Инженеры;ENDED;300.00;360.00;5;Всё по Крымской Войне 1853-1856гг;[]
37326;Франция. 83-й полк;ENDED;100.00;1550.00;26;Всё по Крымской Войне 1853-1856гг;[]
37327;Сардиния. 4-й полк;ENDED;100.00;775.00;5;Всё по Крымской Войне 1853-1856гг;[]
37328;Франция. 1-й полк;ENDED;100.00;310.00;16;Всё по Крымской Войне 1853-1856гг;[]
37329;Россия. 3-й полк, офицер;ENDED;100.00;105.00;2;Всё по Крымской Войне 1853-1856гг;[]
37330;Франция. 34-й полк;ENDED;100.00;1750.00;20;Всё по Крымской Войне 1853-1856гг;[]
37331;Франция. 74-й полк;ENDED;100.00;105.00;2;Всё по Крымской Войне 1853-1856гг;[]
37332;Франция. 88-й полк;ENDED;100.00;270.00;19;Всё по Крымской Войне 1853-1856гг;[]
37334;Россия. 9-й полк, офицер;ENDED;400.00;400.00;1;Всё по Крымской Войне 1853-1856гг;[]
37336;Франция. 33-й полк;ENDED;100.00;275.00;14;Всё по Крымской Войне 1853-1856гг;[]
37337;Франция. 8-й полк;ENDED;100.00;360.00;24;Всё по Крымской Войне 1853-1856гг;[]
37338;Франция. 49-й полк;ENDED;100.00;311.00;12;Всё по Крымской Войне 1853-1856гг;[]
37339;Франция. 47-й полк;ENDED;100.00;311.00;15;Всё по Крымской Войне 1853-1856гг;[]
37340;Франция. 44-й полк;ENDED;100.00;245.00;9;Всё по Крымской Войне 1853-1856гг;[]
37341;Франция. 81-й полк;ENDED;100.00;460.00;29;Всё по Крымской Войне 1853-1856гг;[]
37342;Франция. 18-й полк;ENDED;100.00;256.00;9;Всё по Крымской Войне 1853-1856гг;[]
37343;Франция. 2-й полк;ENDED;100.00;261.00;12;Всё по Крымской Войне 1853-1856гг;[]
37344;Бляшка перо павлина орда;ENDED;1000.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37345; Адиль Гирей, бешлык.;ENDED;300.00;625.00;12;Восточные;[]
37346;Саадат Гирей IV бен Селим Гирей 1129гх бешлык;ENDED;200.00;200.00;1;Восточные;[]
37347;Саадат Гирей бен Менгли Гирей 929 гх, акче;ENDED;250.00;700.00;15;Восточные;[]
37348;НОЖ ДЛЯ БУМАГИ, КОНВЕРТОВ, ПИСЕМ 19-20в.;ENDED;1500.00;0.00;0;Христианская металлопластика 14-19вв;[]
37349;Инайет Гирей бен Гази Гирей, акче;ENDED;200.00;200.00;1;Восточные;[]
37350;15 Копеек 1784 СПБ;ENDED;5000.00;0.00;0;Имперские (Россия);[]
37351;Ханлык Гезлева, Гази 2-ой 996 год.;ENDED;100.00;155.00;10;Восточные;[]
37352;Комплекс скифских колокольчиков;ENDED;1000.00;0.00;0;Античная и средневековая керамика, стекло;[]
37353;Джанибек 1037 год.;ENDED;100.00;125.00;7;Восточные;[]
37354;Фальшак Девлета I-го. &#40;1&#41;;ENDED;100.00;125.00;7;Восточные;[]
37355;20 копеек 1855 года.;ENDED;2000.00;2500.00;3;Имперские (Россия);[]
37356;Фальшак Девлета I-го. &#40;2&#41;;ENDED;100.00;125.00;3;Восточные;[]
37358;Сардиния. 1, 8 и 15 линейные полки;ENDED;500.00;1550.00;5;Всё по Крымской Войне 1853-1856гг;[]
37359;Британия 4-й полк;ENDED;100.00;156.00;6;Всё по Крымской Войне 1853-1856гг;[]
37361;Сардиния. Артиллерия, офицер;ENDED;400.00;610.00;3;Всё по Крымской Войне 1853-1856гг;[]
37362;О&#41; Наки . 35 шт.;ENDED;1000.00;0.00;0;Металлопластика античная;[]
37363;Септимий Север;ENDED;1500.00;3600.00;18;Античные монеты;[]
37364;античные грузила.;ENDED;600.00;0.00;0;Античная и средневековая керамика, стекло;[]
37365;античные гвозди.;ENDED;500.00;0.00;0;Античная и средневековая керамика, стекло;[]
37366;кресало ладьевидное крепкий металл.;ENDED;300.00;0.00;0;Античная и средневековая керамика, стекло;[]
37367;Древний оселок - точильный камень.;ENDED;1200.00;0.00;0;Античная и средневековая керамика, стекло;[]
37368;Древний Колокольчик.;ENDED;1200.00;0.00;0;Античная и средневековая керамика, стекло;[]
37369;Древняя свинцовая заклепка.;ENDED;200.00;0.00;0;Античная и средневековая керамика, стекло;[]
37370;Автоматическая шариковая ручка из оригинальных патронов .303 British;ENDED;0.99;0.00;0;Продажа по фиксированной цене.;[]
37371;Франция. ВМФ;ENDED;100.00;311.00;15;Всё по Крымской Войне 1853-1856гг;[]
37372;Франция. Санитары;ENDED;500.00;866.00;14;Всё по Крымской Войне 1853-1856гг;[]
37374;Британия 55-й полк;ENDED;200.00;200.00;1;Всё по Крымской Войне 1853-1856гг;[]
37375;Британия 79-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37376;Британия. Колдстрим;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37378;Франция. Драгуны 2-й и 6-й полки;ENDED;300.00;1156.00;23;Всё по Крымской Войне 1853-1856гг;[]
37379;Британия 68-й полк;ENDED;300.00;330.00;5;Всё по Крымской Войне 1853-1856гг;[]
37380;Франция. Инженеры, малая;ENDED;100.00;201.00;8;Всё по Крымской Войне 1853-1856гг;[]
37381;Франция. Артиллерия;ENDED;500.00;1020.00;23;Всё по Крымской Войне 1853-1856гг;[]
37382;Турки;ENDED;500.00;500.00;1;Всё по Крымской Войне 1853-1856гг;[]
37384;Британия 63-й полк;ENDED;100.00;156.00;7;Всё по Крымской Войне 1853-1856гг;[]
37385;Британия 93-й и 42-й полки;ENDED;200.00;200.00;1;Всё по Крымской Войне 1853-1856гг;[]
37386;Россия;ENDED;100.00;876.00;25;Всё по Крымской Войне 1853-1856гг;[]
37387;Подражание анонимному фоллису;ENDED;300.00;300.00;1;Античные монеты;[]
37388;40 монет КХ;ENDED;300.00;545.00;11;Восточные;[]
37390;античная монетка;ENDED;500.00;0.00;0;Античные монеты;[]
37391;монетки разные;ENDED;300.00;0.00;0;Восточные;[]
37392;монетки;ENDED;200.00;200.00;1;Россия и СССР;[]
37393;20 копеек 1914;ENDED;250.00;0.00;0;Имперские (Россия);[]
37395;Кольцо с узорами;ENDED;150.00;0.00;0;Перстни и кольца;[]
37396;Кольцо-перстень;ENDED;250.00;0.00;0;Перстни и кольца;[]
37397;Перстень с камнем;ENDED;300.00;0.00;0;Перстни и кольца;[]
37398;Лот монет КХ.;ENDED;400.00;400.00;1;Восточные;[]
37399;Лот монет;ENDED;555.00;0.00;0;Имперские (Россия);[]
37400;Ладанка;ENDED;100.00;0.00;0;Христианская металлопластика 14-19вв;[]
37401;царизм 17 шт;ENDED;200.00;875.00;11;Имперские (Россия);[]
37402;советы ранние 50 шт;ENDED;100.00;100.00;1;Россия и СССР;[]
37403;50 коп;ENDED;350.00;350.00;1;Россия и СССР;[]
37404;К.Х. 50 шт.;ENDED;300.00;1157.00;15;Восточные;[]
37405;Боевые топорики домонгол;ENDED;3500.00;0.00;0;Металлопластика античная;[]
37406;Эполетная пуговица 6-го &#40;Иннискиллингского&#41; драгунского полка.;ENDED;3000.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37409;Франция. 64-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37410;Франция. 23-й полк;ENDED;100.00;316.00;17;Всё по Крымской Войне 1853-1856гг;[]
37411;Франция. 6-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37412;Франция. 81-й полк;ENDED;100.00;116.00;3;Всё по Крымской Войне 1853-1856гг;[]
37415;Франция. 3-й полк;ENDED;100.00;165.00;8;Всё по Крымской Войне 1853-1856гг;[]
37416;Франция. 76-й полк;ENDED;100.00;201.00;11;Всё по Крымской Войне 1853-1856гг;[]
37418;83 полк Франции;ENDED;300.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37419;амулет-подвеска;ENDED;8000.00;0.00;0;Христианская металлопластика 14-19вв;[]
37421;Полтина Екатерины 2 &#40;1774 г.&#41;;ENDED;1000.00;1000.00;1;Имперские (Россия);[]
37422;Полтинники 1924-1925 гг.;ENDED;600.00;0.00;0;Россия и СССР;[]
37423;Британия 28-й полк;ENDED;200.00;200.00;1;Всё по Крымской Войне 1853-1856гг;[]
37424;Британия 44-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37425;Франция. 52-й полк;ENDED;100.00;185.00;9;Всё по Крымской Войне 1853-1856гг;[]
37426;Франция. 14-й полк;ENDED;100.00;211.00;12;Всё по Крымской Войне 1853-1856гг;[]
37427;22 полк Франции;ENDED;300.00;410.00;12;Всё по Крымской Войне 1853-1856гг;[]
37428;Франция. Консул &#40;Префект&#41;;ENDED;500.00;500.00;1;Всё по Крымской Войне 1853-1856гг;[]
37429;Франция. 10-й полк;ENDED;100.00;150.00;6;Всё по Крымской Войне 1853-1856гг;[]
37430;Франция. 20-й полк;ENDED;100.00;100.00;1;Всё по Крымской Войне 1853-1856гг;[]
37431;Франция. 36-й полк;ENDED;100.00;311.00;9;Всё по Крымской Войне 1853-1856гг;[]
37432;Франция. 40-й полк;ENDED;100.00;1000.00;29;Всё по Крымской Войне 1853-1856гг;[]
37433;Франция. 1-й полк;ENDED;100.00;281.00;17;Всё по Крымской Войне 1853-1856гг;[]
37434;Франция. 4-й полк;ENDED;100.00;266.00;16;Всё по Крымской Войне 1853-1856гг;[]
37435;Франция. 16-й полк;ENDED;100.00;215.00;5;Всё по Крымской Войне 1853-1856гг;[]
37436;Франция. 19-й полк;ENDED;100.00;166.00;6;Всё по Крымской Войне 1853-1856гг;[]
37437;Пуговицы от одежды белья;ENDED;100.00;255.00;21;Всё по Крымской Войне 1853-1856гг;[]
37438;Монеты орды 60шт;ENDED;500.00;525.00;2;Восточные;[]
37439;Монеты орды;ENDED;200.00;0.00;0;Восточные;[]
37440;Монеты орды 2;ENDED;200.00;0.00;0;Восточные;[]
37441;Монеты орды 3;ENDED;200.00;0.00;0;Восточные;[]
37442;Монеты орды 4;ENDED;200.00;200.00;1;Восточные;[]
37443;Пуговица,большая, корпус морской артиллерии,офицер.;ENDED;1000.00;0.00;0;Филобутонистика (пуговицы, пряжки);[]
37444;денга Шахин Гирея 6й год правления;ENDED;2000.00;3215.00;9;Античные монеты;[]
37445;денга Шахин Гирея 5й год правления;ENDED;1000.00;0.00;0;Античные монеты;[]
37446;3 копейки 1927 года;ENDED;800.00;0.00;0;Россия и СССР;[]
37447;солид имп. Константина V , 741-775 гг.;ENDED;15000.00;0.00;0;Античные монеты;[]
37448;Пул м 30;ENDED;400.00;400.00;1;Восточные;[]
37449;Монета Востока;ENDED;300.00;300.00;1;Восточные;[]
37451;Фолларо Византия;ENDED;0.99;3233.00;14;Античные монеты;[]
37452;Бига - лев. Херсонес.;ENDED;1000.00;2800.00;14;Античные монеты;[]
37453;Бешлык Каплан Гирея 2;ENDED;250.00;300.00;5;Восточные;[]
37454;Крым Гирей, 1172гх;ENDED;200.00;215.00;3;Восточные;[]
37455;Хаджи Гирей;ENDED;400.00;0.00;0;Восточные;[]
37456;Керкинитида. Скиф на скале.;ENDED;13000.00;0.00;0;Античные монеты;[]
37457;Пряжка татарская;ENDED;500.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37458;10-ть монет;ENDED;200.00;0.00;0;Восточные;[]
37459;7 перстней,колец;ENDED;200.00;305.00;4;Перстни и кольца;[]
37460;Менгли-Саадат-Адиль Гиреи.;ENDED;500.00;525.00;2;Восточные;[]
37461;Металлопластика.;ENDED;500.00;800.00;16;Металлопластика средневековая,  восточные предметы до 1917г;[]
37462;Пуги-№-9- 34;ENDED;250.00;450.00;12;Филобутонистика (пуговицы, пряжки);[]
37463;Крестоцвет 17-18вв;ENDED;250.00;0.00;0;Перстни и кольца;[]
37464;Серебро  15 шт.;ENDED;1500.00;0.00;0;Восточные;[]
37465;3 монеты;ENDED;222.00;0.00;0;Россия и СССР;[]
37466;Монеты на чистку;ENDED;300.00;0.00;0;Восточные;[]
37467;Две монеты.;ENDED;300.00;0.00;0;Имперские (Россия);[]
37468;18 полк Франции;ENDED;150.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37469;за механизацию и автоматизацию в металлургии МЧМ СССР;ENDED;350.00;0.00;0;Государственные награды Россйской Империи  (ордена, кресты, медали);[]
37470;антика;ENDED;0.99;343.00;7;Античные монеты;[]
37471;византия;ENDED;0.99;510.00;5;Античные монеты;[]
37472;Солнышко;ENDED;0.99;0.99;1;Восточные;[]
37473;Токта-необычный год!;ENDED;1500.00;0.00;0;Восточные;[]
37474;Замок Ранний СССР;ENDED;1000.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37475;Замок старинный 900 бронза;ENDED;1000.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37476;Красивые каминные часы «Янтарь»;ENDED;2000.00;0.00;0;Произведения декоративно-прикладного искусства;[]
37477;Шпилечный патрон 7;ENDED;100.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37478;Сельджуки Рума серебро.;ENDED;2000.00;6600.00;30;Восточные;[]
37481;амулет Скифский;ENDED;350.00;350.00;1;Металлопластика античная;[]
37482;Наконечники;ENDED;250.00;625.00;11;Металлопластика средневековая,  восточные предметы до 1917г;[]
37483;Полушка 1850 ЕМ;ENDED;120.00;120.00;1;Имперские (Россия);[]
37484;Клевец скифов;ENDED;5000.00;0.00;0;Металлопластика античная;[]
37485;динарий Септимий Север;ENDED;350.00;350.00;1;Античные монеты;[]
37486;Колечко.;ENDED;300.00;300.00;1;Перстни и кольца;[]
37487;Гарда и обоймицы.;ENDED;4500.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37489;Феодосий;ENDED;350.00;0.00;0;Античные монеты;[]
37491;Амис;ENDED;550.00;1655.00;16;Античные монеты;[]
37492;Колокольчики,обереги-шумелки.;ENDED;700.00;0.00;0;Металлопластика античная;[]
37496;пуговки;ENDED;200.00;200.00;1;Всё по Крымской Войне 1853-1856гг;[]
37497;Гирьки;ENDED;500.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37498;Фигурка Гермеса;ENDED;35000.00;0.00;0;Металлопластика античная;[]
37499;Нашивки;ENDED;150.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37500;Крест.;ENDED;3000.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37501;Феодосия;ENDED;50000.00;70100.00;13;Античные монеты;[]
37502;Крым Гирей;ENDED;0.99;1000.00;21;Восточные;[]
37503;Акче Бахадур Гирея;ENDED;200.00;0.00;0;Восточные;[]
37504;Перстень;ENDED;600.00;600.00;1;Перстни и кольца;[]
37505;Орт Сигизмунда III 1624 г;ENDED;1000.00;1000.00;1;Средневековые (Европа);[]
37506;Жетоны 1917 и 1914 гг;ENDED;1000.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37507;Всадник. Ильханы;ENDED;1000.00;0.00;0;Восточные;[]
37508;39 полк РИА;ENDED;350.00;400.00;3;Всё по Крымской Войне 1853-1856гг;[]
37510;Рим;ENDED;400.00;400.00;1;Античные монеты;[]
37511;части под востоновление.;ENDED;200.00;0.00;0;Всё по Крымской Войне 1853-1856гг;[]
37512;имп.  Валериан 1  253-260 н.э.;ENDED;800.00;800.00;1;Античные монеты;[]
37513;Требониан Галл  251-253 н.э;ENDED;400.00;400.00;1;Античные монеты;[]
37514;Перстень. Сердолик;ENDED;500.00;1500.00;14;Перстни и кольца;[]
37515;Мон. Антика;ENDED;500.00;0.00;0;Античные монеты;[]
37516;Денарий Марка Аврелия &#40;Народный Трибун в 33&#41;;ENDED;2000.00;5020.00;25;Античные монеты;[]
37517;Кольцо Лучника;ENDED;2000.00;2750.00;7;Перстни и кольца;[]
37518;6 крейцеров Леопольд 1 Священная Римская империя.;ENDED;700.00;0.00;0;Средневековые (Европа);[]
37519;500 рублей 1919;ENDED;400.00;0.00;0;Боны (облигации, ценные бумаги);[]
37520;монеты;ENDED;50.00;0.00;0;Россия и СССР;[]
37522;Крест;ENDED;1000.00;0.00;0;Христианская металлопластика 14-19вв;[]
37523;солонка с ложкой СССР - мельхиор Горячая Эмаль;ENDED;1250.00;0.00;0;Произведения декоративно-прикладного искусства;[]
37524;Бешлыки КХ;ENDED;300.00;0.00;0;Восточные;[]
37525;Монета Востока подражание;ENDED;300.00;0.00;0;Восточные;[]
37526;Монета Востока;ENDED;200.00;0.00;0;Восточные;[]
37527;Акче Мехмеда 1-го 922 г.х;ENDED;250.00;0.00;0;Восточные;[]
37528;Перечекан;ENDED;200.00;200.00;1;Восточные;[]
37529;Подражание пулу Джанибека с орлом;ENDED;300.00;0.00;0;Восточные;[]
37530;Мангир Мехмеда Челеби;ENDED;300.00;0.00;0;Восточные;[]
37531;Советы;ENDED;300.00;0.00;0;Россия и СССР;[]
37532;Бешлык Шахин Гирея;ENDED;300.00;0.00;0;Восточные;[]
37533;Монета Востока;ENDED;200.00;200.00;1;Восточные;[]
37534;	Саадат Гирей III бен Крым 1102гх. Бешлык.;ENDED;1000.00;2400.00;10;Восточные;[]
37535;Акче Адиль Гирея;ENDED;350.00;360.00;2;Восточные;[]
37536;Гази Гирей III бен Селим Гирей 1116гх, бешлык;ENDED;450.00;450.00;1;Восточные;[]
37537;Каплан Гирей I бен Селим Гирей, 2 пр;ENDED;500.00;600.00;5;Восточные;[]
37538;Акче, Селим Гирей I бен Бахадур Гирей, 4 правление 1114гх;ENDED;1000.00;1500.00;3;Восточные;[]
37539;Акче, Саадат Гирей IV бен Селим Гирей;ENDED;700.00;0.00;0;Восточные;[]
37540;Бешлык, Саадат Гирей IV бен Селим Гирей;ENDED;600.00;0.00;0;Восточные;[]
37541;Открытка с Кубы.;ENDED;100.00;100.00;1;Остальное;[]
37542;Пол копейки Шахин Гирея &#40;6 год правления&#41;;ENDED;800.00;0.00;0;Восточные;[]
37543;Железный колчанный крюк &#40;скифы-сарматы&#41;;ENDED;300.00;0.00;0;Металлопластика античная;[]
37544;Железный арбалетный наконечник;ENDED;500.00;500.00;1;Металлопластика средневековая,  восточные предметы до 1917г;[]
37545;Бешлыки Шахин Гирея &#40;24 шт.&#41;;ENDED;300.00;0.00;0;Восточные;[]
37546;Лот колец &#40;1&#41;;ENDED;300.00;300.00;1;Перстни и кольца;[]
37547;Лот колец &#40;2&#41;;ENDED;300.00;300.00;1;Перстни и кольца;[]
37548;Лот колец &#40;3&#41;;ENDED;250.00;0.00;0;Перстни и кольца;[]
37549;2 копейки 1758 года;ENDED;400.00;0.00;0;Имперские (Россия);[]
37550;Полушка 1731 года;ENDED;350.00;0.00;0;Имперские (Россия);[]
37551;Полушка 1768 года;ENDED;300.00;0.00;0;Имперские (Россия);[]
37553;Полушка 1734 года;ENDED;270.00;0.00;0;Имперские (Россия);[]
37554;Копейка 1801 года;ENDED;320.00;0.00;0;Имперские (Россия);[]
37555;2 монеты;ENDED;300.00;0.00;0;Имперские (Россия);[]
37556;50 коп 2;ENDED;350.00;350.00;1;Россия и СССР;[]
37557;Монеты;ENDED;450.00;0.00;0;Имперские (Россия);[]
37558;Аспр с инициалами Миланского герцога  Кафаа;ENDED;200.00;525.00;11;Восточные;[]
37559;Мурад Гирей + бонус;ENDED;200.00;325.00;9;Восточные;[]
37563;Крестики серебро+бонус.;ENDED;500.00;0.00;0;Христианская металлопластика 14-19вв;[]
37564;Клевец скифов;ENDED;4000.00;0.00;0;Металлопластика античная;[]
37565;Открытка с Кубы. № 2.;ENDED;100.00;0.00;0;Остальное;[]
37566;Беспроводные наушники.;ENDED;2000.00;0.00;0;Разное (трудноопределимые предметы и фрагменты);[]
37567;колечко и 2 щитка.;ENDED;500.00;900.00;17;Перстни и кольца;[]
37568;Перстень.;ENDED;500.00;500.00;1;Перстни и кольца;[]
37569;Копейка Ш.Г.;ENDED;1500.00;1500.00;1;Восточные;[]
37570;бешлыки Ш.Г.;ENDED;300.00;0.00;0;Восточные;[]
37571;Редкая пуговица сергеевь;ENDED;300.00;0.00;0;Филобутонистика (пуговицы, пряжки);[]
37572;Империя 1;ENDED;100.00;0.00;0;Имперские (Россия);[]
37573;Бешлык Девлет Гирея 2-го, 1111 год.;ENDED;500.00;700.00;8;Восточные;[]
37574;Бешлык Менгли Гирея, 1137 год.;ENDED;400.00;400.00;1;Восточные;[]
37576;Бешлык Селямет Гирея 2-го, 1152 год.;ENDED;400.00;400.00;1;Восточные;[]
37577;Бешлык Фатх Гирея 2-го, 1149 год.;ENDED;500.00;500.00;1;Восточные;[]
37578;акче Селямет Гирея 1-го, 1017 год.;ENDED;300.00;300.00;1;Восточные;[]
37579;Наконечники стрел;ENDED;350.00;0.00;0;Металлопластика античная;[]
37580;Тренчики накладки с пояса КХ;ENDED;300.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
37581;Украшения КХ серебро;ENDED;300.00;0.00;0;Металлопластика средневековая,  восточные предметы до 1917г;[]
